id_isqueiro_usuario,id_local,data_uso,contexto_uso,duracao_uso,condicao_uso,ambiente,id_utilizacao
252,8,2025-09-12 18:27:57.189226,Piquenique,13,Vento,Com amigos,354
170,15,2025-09-12 18:25:21.495117,Social,11,Frio,Sozinho,355
72,5,2025-09-12 18:27:59.126189,Social,3,Chuva,Em família,356
289,12,2025-09-12 18:28:08.272248,Piquenique,12,Chuva,Sozinho,357
157,16,2025-09-12 18:27:10.659122,Piquenique,12,Chuva,Com amigos,358
356,5,2025-09-12 18:28:28.524306,Tabaco,12,Sol,Sozinho,359
117,1,2025-09-12 18:28:26.330175,Churrasco,12,Chuva,Sozinho,360
133,12,2025-09-12 18:25:16.664697,Piquenique,19,Sol,Sozinho,361
461,6,2025-09-12 18:26:44.732803,Cigarro,7,Frio,Em família,362
161,17,2025-09-12 18:26:53.322700,Incenso,18,Chuva,Em família,363
247,6,2025-09-12 18:26:18.570917,Incenso,15,Normal,Com amigos,364
34,11,2025-09-12 18:27:29.874658,Tabaco,9,Chuva,Sozinho,365
312,4,2025-09-12 18:24:14.645776,Social,14,Sol,Sozinho,366
468,1,2025-09-12 18:24:13.728737,Churrasco,19,Chuva,Com amigos,367
187,2,2025-09-12 18:25:11.179833,Incenso,6,Vento,Sozinho,368
139,18,2025-09-12 18:27:02.579538,Cigarro,20,Normal,No trabalho,369
29,15,2025-09-12 18:25:05.687712,Social,10,Chuva,Sozinho,370
379,6,2025-09-12 18:27:41.795842,Social,10,Chuva,Com amigos,371
234,6,2025-09-12 18:28:17.989884,Tabaco,11,Frio,Sozinho,372
381,7,2025-09-12 18:28:50.035239,Piquenique,5,Chuva,Sozinho,373
32,7,2025-09-12 18:28:30.818367,Tabaco,18,Sol,Sozinho,374
452,2,2025-09-12 18:23:54.107996,Incenso,5,Chuva,Sozinho,375
227,3,2025-09-12 18:24:45.984221,Incenso,6,Frio,Sozinho,376
307,16,2025-09-12 18:24:22.426764,Tabaco,3,Frio,Sozinho,377
464,4,2025-09-12 18:28:16.285204,Piquenique,17,Chuva,Sozinho,378
326,20,2025-09-12 18:26:56.667970,Piquenique,3,Vento,Com amigos,379
308,9,2025-09-12 18:23:35.783681,Incenso,8,Vento,Sozinho,380
264,10,2025-09-12 18:29:20.642377,Cigarro,12,Vento,Em família,381
128,11,2025-09-12 18:24:13.397264,Tabaco,20,Frio,Sozinho,382
226,4,2025-09-12 18:28:00.082897,Cigarro,8,Sol,Sozinho,383
458,17,2025-09-12 18:24:47.328321,Incenso,8,Chuva,Sozinho,384
222,10,2025-09-12 18:28:04.838954,Tabaco,17,Vento,Com amigos,385
276,6,2025-09-12 18:25:06.884358,Tabaco,6,Chuva,Sozinho,386
257,10,2025-09-12 18:28:28.005050,Incenso,19,Sol,Sozinho,387
154,20,2025-09-12 18:28:55.100301,Tabaco,7,Vento,Sozinho,388
393,13,2025-09-12 18:23:33.348041,Piquenique,8,Frio,Com amigos,389
167,17,2025-09-12 18:25:19.549198,Cigarro,16,Vento,Sozinho,390
135,16,2025-09-12 18:24:13.374713,Cigarro,12,Vento,Sozinho,391
171,12,2025-09-12 18:27:33.961267,Churrasco,13,Sol,Sozinho,392
289,13,2025-09-12 18:27:15.762046,Piquenique,3,Sol,Sozinho,393
210,12,2025-09-12 18:26:28.355322,Social,7,Sol,Com amigos,394
10,7,2025-09-12 18:24:29.541934,Tabaco,11,Vento,Em família,395
13,11,2025-09-12 18:26:43.984208,Incenso,15,Vento,Sozinho,396
379,7,2025-09-12 18:26:03.264190,Piquenique,19,Sol,Em família,397
55,3,2025-09-12 18:29:26.315461,Tabaco,13,Sol,No trabalho,398
304,16,2025-09-12 18:25:05.895548,Cigarro,4,Sol,Com amigos,399
466,16,2025-09-12 18:26:41.195412,Tabaco,15,Normal,Sozinho,400
328,11,2025-09-12 18:27:02.658679,Tabaco,14,Sol,No trabalho,401
57,16,2025-09-12 18:24:41.599635,Tabaco,5,Vento,No trabalho,402
376,14,2025-09-12 18:29:13.639232,Churrasco,7,Frio,Sozinho,403
103,18,2025-09-12 18:29:02.036528,Tabaco,10,Vento,Sozinho,404
391,9,2025-09-12 18:28:49.799013,Social,12,Normal,Sozinho,405
395,3,2025-09-12 18:28:11.029683,Churrasco,13,Vento,No trabalho,406
229,7,2025-09-12 18:24:48.467343,Tabaco,17,Chuva,Sozinho,407
171,7,2025-09-12 18:28:24.473286,Social,11,Vento,Com amigos,408
478,1,2025-09-12 18:24:32.914314,Tabaco,16,Sol,Sozinho,409
250,2,2025-09-12 18:24:31.795887,Churrasco,4,Frio,Sozinho,410
290,14,2025-09-12 18:27:33.384584,Cigarro,19,Vento,Com amigos,411
252,10,2025-09-12 18:24:07.437845,Social,5,Normal,Sozinho,412
499,18,2025-09-12 18:28:31.662965,Piquenique,20,Chuva,Com amigos,413
434,3,2025-09-12 18:27:11.066509,Social,17,Frio,Com amigos,414
98,3,2025-09-12 18:27:39.542690,Piquenique,16,Vento,Sozinho,415
456,5,2025-09-12 18:25:03.549348,Social,5,Chuva,Com amigos,416
174,15,2025-09-12 18:26:34.958223,Social,16,Normal,Sozinho,417
151,1,2025-09-12 18:29:21.841008,Social,15,Normal,Sozinho,418
166,14,2025-09-12 18:23:41.765035,Tabaco,10,Frio,Com amigos,419
168,18,2025-09-12 18:26:46.854061,Incenso,9,Frio,No trabalho,420
458,19,2025-09-12 18:24:16.155260,Tabaco,7,Chuva,Sozinho,421
52,1,2025-09-12 18:25:55.748259,Social,4,Chuva,Sozinho,422
489,3,2025-09-12 18:26:23.288668,Incenso,13,Chuva,Com amigos,423
104,10,2025-09-12 18:25:38.604792,Tabaco,11,Chuva,No trabalho,424
112,12,2025-09-12 18:23:57.883836,Tabaco,17,Normal,Em família,425
193,1,2025-09-12 18:26:44.798069,Incenso,9,Sol,Sozinho,426
225,13,2025-09-12 18:24:03.752682,Tabaco,15,Frio,Em família,427
48,6,2025-09-12 18:23:38.125632,Social,19,Normal,Sozinho,428
108,4,2025-09-12 18:29:06.807112,Cigarro,14,Vento,Sozinho,429
108,3,2025-09-12 18:29:26.553849,Piquenique,14,Sol,Sozinho,430
58,15,2025-09-12 18:24:16.623540,Tabaco,15,Sol,Sozinho,431
440,4,2025-09-12 18:26:19.536380,Incenso,12,Normal,Sozinho,432
435,10,2025-09-12 18:29:11.409303,Tabaco,5,Sol,Em família,433
9,9,2025-09-12 18:26:57.018513,Piquenique,13,Normal,Sozinho,434
128,6,2025-09-12 18:27:46.249843,Social,7,Frio,Sozinho,435
356,16,2025-09-12 18:26:40.928295,Piquenique,4,Frio,Em família,436
444,10,2025-09-12 18:28:16.178261,Incenso,16,Chuva,Sozinho,437
90,17,2025-09-12 18:26:51.852729,Cigarro,8,Vento,Em família,438
57,6,2025-09-12 18:23:51.382829,Tabaco,9,Vento,Sozinho,439
192,9,2025-09-12 18:25:47.174352,Social,3,Normal,Sozinho,440
456,16,2025-09-12 18:27:26.452422,Tabaco,7,Sol,Sozinho,441
194,20,2025-09-12 18:28:40.322354,Piquenique,8,Chuva,Sozinho,442
179,8,2025-09-12 18:25:10.050862,Tabaco,5,Normal,No trabalho,443
238,14,2025-09-12 18:25:37.842195,Churrasco,20,Sol,Sozinho,444
309,1,2025-09-12 18:24:18.850421,Incenso,18,Vento,Sozinho,445
337,18,2025-09-12 18:27:46.405351,Incenso,6,Sol,Sozinho,446
426,19,2025-09-12 18:27:29.741114,Tabaco,10,Frio,Sozinho,447
483,5,2025-09-12 18:23:37.661116,Tabaco,5,Normal,Com amigos,448
145,20,2025-09-12 18:28:48.388336,Tabaco,10,Vento,Sozinho,449
338,10,2025-09-12 18:24:12.790728,Incenso,17,Frio,Sozinho,450
296,9,2025-09-12 18:24:45.179144,Piquenique,7,Vento,Sozinho,451
339,5,2025-09-12 18:23:49.799649,Social,4,Sol,Com amigos,452
407,7,2025-09-12 18:28:30.801822,Cigarro,3,Chuva,Com amigos,453
428,8,2025-09-12 18:28:44.013847,Tabaco,13,Normal,Sozinho,454
248,12,2025-09-12 18:27:53.474236,Tabaco,15,Sol,No trabalho,455
233,20,2025-09-12 18:26:55.527369,Tabaco,17,Normal,Com amigos,456
336,17,2025-09-12 18:29:17.571888,Cigarro,13,Chuva,Sozinho,457
414,16,2025-09-12 18:26:58.313769,Piquenique,17,Normal,Com amigos,458
176,17,2025-09-12 18:26:16.302213,Tabaco,14,Sol,Com amigos,459
494,18,2025-09-12 18:24:39.922539,Tabaco,10,Sol,Em família,460
62,18,2025-09-12 18:27:44.924315,Piquenique,7,Vento,Sozinho,461
224,18,2025-09-12 18:26:55.112892,Cigarro,5,Frio,Sozinho,462
420,17,2025-09-12 18:25:34.215606,Tabaco,10,Normal,Sozinho,463
382,12,2025-09-12 18:23:55.985345,Social,7,Frio,Em família,464
269,2,2025-09-12 18:23:53.819169,Churrasco,14,Frio,Sozinho,465
485,17,2025-09-12 18:26:03.530889,Tabaco,8,Normal,Com amigos,466
326,20,2025-09-12 18:28:36.728992,Tabaco,7,Frio,No trabalho,467
313,14,2025-09-12 18:24:24.136324,Churrasco,11,Normal,No trabalho,468
486,13,2025-09-12 18:26:30.005716,Tabaco,19,Sol,Em família,469
240,11,2025-09-12 18:26:12.712722,Tabaco,12,Normal,Sozinho,470
363,18,2025-09-12 18:23:40.344390,Social,9,Frio,Sozinho,471
35,2,2025-09-12 18:28:08.611188,Piquenique,7,Chuva,Sozinho,472
83,8,2025-09-12 18:23:45.036350,Incenso,8,Sol,Sozinho,473
100,8,2025-09-12 18:28:06.263798,Churrasco,5,Chuva,No trabalho,474
142,5,2025-09-12 18:28:42.781201,Churrasco,6,Frio,No trabalho,475
78,7,2025-09-12 18:28:39.336891,Incenso,11,Vento,Sozinho,476
61,17,2025-09-12 18:29:20.103523,Incenso,6,Frio,Sozinho,477
339,15,2025-09-12 18:27:31.268365,Tabaco,6,Frio,Com amigos,478
233,5,2025-09-12 18:26:38.951439,Tabaco,13,Vento,No trabalho,479
21,13,2025-09-12 18:24:43.396196,Churrasco,11,Normal,Com amigos,480
219,19,2025-09-12 18:27:52.377448,Tabaco,18,Vento,Sozinho,481
53,3,2025-09-12 18:26:48.903670,Cigarro,14,Chuva,Em família,482
341,16,2025-09-12 18:24:01.439607,Churrasco,16,Sol,Sozinho,483
54,9,2025-09-12 18:27:17.642980,Churrasco,11,Vento,Com amigos,484
169,14,2025-09-12 18:28:34.092417,Social,11,Vento,Sozinho,485
52,16,2025-09-12 18:27:18.861355,Tabaco,18,Chuva,Sozinho,486
341,9,2025-09-12 18:26:47.629452,Tabaco,18,Frio,Com amigos,487
290,13,2025-09-12 18:26:02.834121,Social,15,Normal,Com amigos,488
303,4,2025-09-12 18:25:00.681069,Social,6,Chuva,Sozinho,489
345,20,2025-09-12 18:29:00.784788,Incenso,15,Normal,Sozinho,490
404,15,2025-09-12 18:25:31.427916,Churrasco,19,Normal,No trabalho,491
417,14,2025-09-12 18:27:54.652616,Social,3,Chuva,Sozinho,492
13,11,2025-09-12 18:23:49.656671,Tabaco,16,Normal,Com amigos,493
435,9,2025-09-12 18:29:04.149071,Incenso,14,Vento,No trabalho,494
128,9,2025-09-12 18:24:00.538259,Incenso,4,Vento,Sozinho,495
326,9,2025-09-12 18:24:56.561012,Piquenique,8,Chuva,Sozinho,496
443,18,2025-09-12 18:26:37.836442,Social,15,Vento,Com amigos,497
89,16,2025-09-12 18:25:53.471239,Churrasco,13,Vento,Com amigos,498
379,8,2025-09-12 18:23:55.107361,Incenso,12,Normal,No trabalho,499
47,13,2025-09-12 18:23:28.682769,Incenso,18,Chuva,Com amigos,500
104,9,2025-09-12 18:25:41.334239,Churrasco,18,Vento,Sozinho,501
225,12,2025-09-12 18:26:14.108727,Piquenique,8,Vento,Sozinho,502
98,19,2025-09-12 18:23:57.495754,Incenso,19,Frio,Sozinho,503
287,18,2025-09-12 18:27:12.694910,Tabaco,5,Chuva,Sozinho,504
365,20,2025-09-12 18:24:19.670244,Cigarro,15,Vento,Sozinho,505
175,18,2025-09-12 18:29:24.124299,Incenso,7,Sol,Sozinho,506
490,10,2025-09-12 18:27:31.498518,Social,5,Vento,No trabalho,507
227,2,2025-09-12 18:23:43.420387,Tabaco,7,Vento,Sozinho,508
115,8,2025-09-12 18:23:52.124310,Tabaco,10,Sol,Com amigos,509
111,5,2025-09-12 18:24:42.860246,Tabaco,10,Normal,Em família,510
248,15,2025-09-12 18:26:49.090919,Incenso,20,Frio,Sozinho,511
96,17,2025-09-12 18:26:11.124773,Social,15,Vento,Com amigos,512
187,9,2025-09-12 18:27:40.213343,Incenso,14,Chuva,Sozinho,513
183,3,2025-09-12 18:27:07.855773,Cigarro,7,Vento,Em família,514
360,8,2025-09-12 18:28:25.620161,Piquenique,7,Normal,No trabalho,515
402,17,2025-09-12 18:27:50.767106,Piquenique,20,Vento,Sozinho,516
424,20,2025-09-12 18:23:39.846294,Tabaco,14,Frio,Em família,517
115,15,2025-09-12 18:25:55.582739,Tabaco,4,Sol,Com amigos,518
255,19,2025-09-12 18:26:05.363832,Incenso,8,Normal,Sozinho,519
287,2,2025-09-12 18:24:19.852453,Churrasco,18,Chuva,Sozinho,520
182,3,2025-09-12 18:27:13.057477,Cigarro,11,Frio,Sozinho,521
460,1,2025-09-12 18:28:49.612056,Piquenique,18,Sol,Com amigos,522
483,5,2025-09-12 18:25:15.928393,Cigarro,9,Sol,Sozinho,523
357,10,2025-09-12 18:24:33.375165,Incenso,19,Sol,Sozinho,524
277,19,2025-09-12 18:26:31.515289,Incenso,3,Frio,Sozinho,525
387,12,2025-09-12 18:25:27.103722,Social,5,Frio,Sozinho,526
212,6,2025-09-12 18:25:40.471911,Piquenique,10,Frio,Com amigos,527
92,6,2025-09-12 18:27:21.993466,Tabaco,18,Normal,Sozinho,528
49,13,2025-09-12 18:29:12.670210,Social,15,Sol,Sozinho,529
243,5,2025-09-12 18:23:38.515281,Churrasco,8,Normal,Sozinho,530
91,14,2025-09-12 18:24:18.091211,Churrasco,18,Normal,Sozinho,531
206,7,2025-09-12 18:24:21.121517,Tabaco,5,Vento,Sozinho,532
49,17,2025-09-12 18:28:07.663698,Tabaco,4,Frio,Sozinho,533
192,4,2025-09-12 18:24:44.998029,Tabaco,19,Normal,Sozinho,534
197,10,2025-09-12 18:24:43.137839,Tabaco,14,Normal,No trabalho,535
97,20,2025-09-12 18:26:09.690932,Incenso,20,Chuva,No trabalho,536
50,5,2025-09-12 18:25:06.448588,Social,8,Sol,Com amigos,537
451,6,2025-09-12 18:24:26.029237,Social,17,Normal,Com amigos,538
479,18,2025-09-12 18:28:31.033923,Churrasco,6,Vento,No trabalho,539
56,12,2025-09-12 18:25:33.959775,Social,19,Chuva,No trabalho,540
255,7,2025-09-12 18:28:47.894293,Social,13,Sol,No trabalho,541
281,13,2025-09-12 18:27:13.907727,Piquenique,6,Frio,Sozinho,542
127,12,2025-09-12 18:25:40.101001,Tabaco,18,Chuva,Com amigos,543
22,12,2025-09-12 18:24:26.411147,Tabaco,18,Frio,Sozinho,544
267,3,2025-09-12 18:29:05.678542,Social,13,Frio,Sozinho,545
360,18,2025-09-12 18:25:15.488982,Social,20,Chuva,Sozinho,546
70,15,2025-09-12 18:27:26.324414,Piquenique,12,Sol,Sozinho,547
194,3,2025-09-12 18:27:25.943263,Incenso,18,Normal,Sozinho,548
248,20,2025-09-12 18:28:06.839823,Incenso,18,Vento,Com amigos,549
358,2,2025-09-12 18:26:35.484926,Social,4,Chuva,No trabalho,550
158,19,2025-09-12 18:24:42.892741,Piquenique,20,Chuva,Com amigos,551
379,2,2025-09-12 18:27:12.214212,Social,4,Vento,Sozinho,552
181,18,2025-09-12 18:24:34.344012,Tabaco,16,Frio,Sozinho,553
92,17,2025-09-12 18:23:42.780362,Incenso,4,Chuva,Sozinho,554
487,6,2025-09-12 18:27:05.338663,Churrasco,13,Normal,Com amigos,555
254,7,2025-09-12 18:24:12.543338,Social,3,Normal,No trabalho,556
106,4,2025-09-12 18:27:35.573234,Cigarro,3,Chuva,Com amigos,557
469,11,2025-09-12 18:25:00.860281,Cigarro,15,Chuva,Sozinho,558
429,13,2025-09-12 18:24:30.414157,Tabaco,7,Frio,Sozinho,559
343,9,2025-09-12 18:26:02.471249,Churrasco,16,Frio,Com amigos,560
462,10,2025-09-12 18:27:22.467761,Tabaco,11,Sol,Com amigos,561
213,14,2025-09-12 18:25:48.644166,Incenso,9,Sol,Sozinho,562
6,13,2025-09-12 18:29:01.313998,Tabaco,17,Chuva,Com amigos,563
115,3,2025-09-12 18:26:44.632128,Social,6,Chuva,No trabalho,564
251,3,2025-09-12 18:25:46.787954,Tabaco,13,Chuva,No trabalho,565
132,13,2025-09-12 18:26:10.532555,Tabaco,12,Vento,Em família,566
134,4,2025-09-12 18:26:00.133459,Piquenique,15,Chuva,No trabalho,567
285,16,2025-09-12 18:28:18.194341,Tabaco,19,Normal,Sozinho,568
56,4,2025-09-12 18:28:15.898619,Tabaco,15,Chuva,Sozinho,569
356,3,2025-09-12 18:25:37.584343,Tabaco,14,Sol,Com amigos,570
227,20,2025-09-12 18:24:53.309245,Piquenique,19,Chuva,Com amigos,571
372,11,2025-09-12 18:25:06.362048,Tabaco,3,Chuva,Sozinho,572
487,9,2025-09-12 18:27:42.638832,Cigarro,14,Sol,Sozinho,573
330,2,2025-09-12 18:26:02.075871,Incenso,7,Vento,Sozinho,574
116,6,2025-09-12 18:25:59.180829,Social,13,Sol,Sozinho,575
226,3,2025-09-12 18:27:39.371382,Churrasco,19,Vento,Sozinho,576
74,18,2025-09-12 18:24:14.115060,Cigarro,4,Normal,Com amigos,577
210,17,2025-09-12 18:25:05.301862,Social,8,Vento,Sozinho,578
74,4,2025-09-12 18:28:19.948546,Social,3,Sol,Sozinho,579
30,13,2025-09-12 18:26:16.928224,Piquenique,6,Chuva,Com amigos,580
19,19,2025-09-12 18:27:06.887316,Social,3,Sol,No trabalho,581
331,13,2025-09-12 18:23:40.637077,Tabaco,15,Sol,No trabalho,582
122,16,2025-09-12 18:29:14.437196,Social,14,Sol,Sozinho,583
461,5,2025-09-12 18:27:26.725096,Incenso,14,Chuva,Sozinho,584
327,6,2025-09-12 18:28:21.321194,Cigarro,15,Vento,Em família,585
189,1,2025-09-12 18:28:01.849462,Incenso,12,Chuva,Sozinho,586
211,18,2025-09-12 18:24:09.658080,Churrasco,15,Chuva,Em família,587
181,7,2025-09-12 18:24:59.014934,Cigarro,16,Sol,Sozinho,588
232,15,2025-09-12 18:25:11.331451,Cigarro,17,Vento,Sozinho,589
341,13,2025-09-12 18:25:23.499503,Tabaco,19,Chuva,Sozinho,590
365,7,2025-09-12 18:25:25.623327,Social,14,Sol,Sozinho,591
392,14,2025-09-12 18:24:19.392630,Incenso,12,Chuva,Sozinho,592
241,4,2025-09-12 18:24:25.869263,Social,17,Vento,No trabalho,593
490,20,2025-09-12 18:28:38.901275,Incenso,9,Chuva,Sozinho,594
456,6,2025-09-12 18:27:21.610018,Social,19,Sol,Sozinho,595
227,1,2025-09-12 18:25:44.058279,Social,15,Frio,Com amigos,596
140,19,2025-09-12 18:26:38.729156,Piquenique,15,Frio,Com amigos,597
102,5,2025-09-12 18:25:45.167736,Incenso,17,Chuva,Em família,598
67,16,2025-09-12 18:26:58.206475,Incenso,19,Normal,Com amigos,599
403,3,2025-09-12 18:26:47.037913,Tabaco,3,Normal,Sozinho,600
47,11,2025-09-12 18:24:45.780123,Cigarro,14,Chuva,Com amigos,601
491,7,2025-09-12 18:29:24.424892,Incenso,5,Vento,Com amigos,602
162,19,2025-09-12 18:28:44.362365,Cigarro,17,Sol,Sozinho,603
90,10,2025-09-12 18:26:06.537071,Incenso,20,Chuva,No trabalho,604
78,6,2025-09-12 18:27:38.686352,Incenso,20,Frio,Sozinho,605
288,18,2025-09-12 18:28:59.146703,Social,11,Chuva,No trabalho,606
340,5,2025-09-12 18:28:56.189166,Cigarro,6,Normal,Sozinho,607
196,16,2025-09-12 18:28:24.421456,Incenso,8,Normal,Sozinho,608
419,12,2025-09-12 18:23:35.688917,Cigarro,8,Sol,Em família,609
497,16,2025-09-12 18:27:47.805817,Cigarro,14,Vento,No trabalho,610
454,12,2025-09-12 18:26:53.458537,Tabaco,7,Frio,Sozinho,611
202,5,2025-09-12 18:24:02.761670,Tabaco,9,Vento,Sozinho,612
406,3,2025-09-12 18:28:33.832068,Incenso,18,Normal,Com amigos,613
303,14,2025-09-12 18:24:39.992768,Cigarro,14,Vento,Sozinho,614
144,17,2025-09-12 18:25:25.739591,Cigarro,3,Sol,Sozinho,615
86,2,2025-09-12 18:26:52.056713,Social,12,Vento,Sozinho,616
222,11,2025-09-12 18:24:19.754797,Tabaco,17,Normal,Sozinho,617
17,5,2025-09-12 18:27:38.332958,Churrasco,3,Frio,Sozinho,618
195,7,2025-09-12 18:26:45.365064,Cigarro,15,Sol,Sozinho,619
345,9,2025-09-12 18:24:26.961390,Social,13,Vento,Em família,620
438,14,2025-09-12 18:25:44.241995,Incenso,13,Chuva,No trabalho,621
369,9,2025-09-12 18:25:33.692552,Social,18,Vento,Sozinho,622
468,15,2025-09-12 18:25:35.499193,Cigarro,5,Vento,Em família,623
459,4,2025-09-12 18:28:28.472349,Tabaco,7,Normal,Sozinho,624
91,12,2025-09-12 18:27:52.752275,Tabaco,10,Normal,Em família,625
5,1,2025-09-12 18:26:01.207737,Piquenique,13,Frio,Sozinho,626
299,15,2025-09-12 18:25:20.421546,Social,13,Normal,Com amigos,627
29,5,2025-09-12 18:23:54.952606,Tabaco,5,Chuva,Sozinho,628
488,3,2025-09-12 18:29:26.906233,Tabaco,10,Chuva,Sozinho,629
41,13,2025-09-12 18:25:16.880028,Incenso,19,Chuva,Sozinho,630
102,16,2025-09-12 18:25:54.417453,Social,8,Sol,Sozinho,631
347,19,2025-09-12 18:25:25.761396,Churrasco,4,Sol,Sozinho,632
4,3,2025-09-12 18:23:32.006175,Tabaco,9,Vento,Sozinho,633
278,19,2025-09-12 18:26:40.423062,Cigarro,6,Normal,Sozinho,634
435,11,2025-09-12 18:24:20.641792,Piquenique,10,Chuva,Sozinho,635
429,19,2025-09-12 18:25:26.606996,Tabaco,16,Frio,Com amigos,636
112,14,2025-09-12 18:27:13.815559,Tabaco,14,Chuva,Sozinho,637
336,9,2025-09-12 18:25:41.944100,Tabaco,8,Normal,Sozinho,638
253,12,2025-09-12 18:28:17.111783,Cigarro,4,Frio,Com amigos,639
221,3,2025-09-12 18:23:47.381560,Social,17,Normal,No trabalho,640
346,3,2025-09-12 18:26:34.756958,Incenso,14,Frio,Com amigos,641
34,19,2025-09-12 18:28:28.259305,Tabaco,13,Sol,Sozinho,642
416,16,2025-09-12 18:28:03.212209,Incenso,12,Sol,Sozinho,643
382,7,2025-09-12 18:23:43.263181,Tabaco,8,Normal,Com amigos,644
210,15,2025-09-12 18:26:54.210562,Churrasco,13,Sol,Sozinho,645
461,15,2025-09-12 18:25:59.831781,Incenso,7,Sol,Sozinho,646
13,5,2025-09-12 18:26:50.028149,Piquenique,15,Chuva,Sozinho,647
8,14,2025-09-12 18:27:19.926746,Piquenique,8,Chuva,Sozinho,648
95,7,2025-09-12 18:23:54.227896,Tabaco,15,Sol,Sozinho,649
173,7,2025-09-12 18:29:24.465119,Tabaco,15,Chuva,Sozinho,650
490,18,2025-09-12 18:29:25.562899,Tabaco,9,Sol,Com amigos,651
256,14,2025-09-12 18:28:42.010212,Incenso,8,Sol,No trabalho,652
31,12,2025-09-12 18:28:46.675379,Cigarro,5,Vento,Com amigos,653
312,10,2025-09-12 18:27:15.723042,Tabaco,19,Sol,Em família,654
214,16,2025-09-12 18:24:38.556685,Tabaco,12,Chuva,Sozinho,655
160,20,2025-09-12 18:28:42.672483,Incenso,6,Frio,Sozinho,656
145,11,2025-09-12 18:28:39.620254,Piquenique,7,Vento,Sozinho,657
243,3,2025-09-12 18:25:37.545646,Tabaco,14,Sol,Sozinho,658
484,11,2025-09-12 18:28:12.189610,Social,13,Sol,Com amigos,659
285,11,2025-09-12 18:29:19.145020,Social,13,Chuva,No trabalho,660
495,11,2025-09-12 18:25:52.755635,Piquenique,10,Frio,Com amigos,661
417,8,2025-09-12 18:23:46.471632,Incenso,18,Normal,Sozinho,662
451,4,2025-09-12 18:29:07.358083,Incenso,7,Frio,Sozinho,663
271,16,2025-09-12 18:28:37.979431,Incenso,11,Normal,Sozinho,664
399,7,2025-09-12 18:25:49.788437,Piquenique,11,Chuva,Sozinho,665
399,2,2025-09-12 18:26:08.086410,Incenso,10,Normal,Sozinho,666
423,20,2025-09-12 18:27:37.970482,Incenso,7,Vento,No trabalho,667
249,11,2025-09-12 18:26:37.526869,Social,20,Chuva,Em família,668
331,7,2025-09-12 18:25:26.939905,Cigarro,6,Vento,Com amigos,669
377,7,2025-09-12 18:28:07.361373,Social,19,Vento,Sozinho,670
193,14,2025-09-12 18:28:56.585977,Piquenique,3,Vento,Sozinho,671
74,10,2025-09-12 18:27:28.896781,Tabaco,16,Normal,Sozinho,672
398,5,2025-09-12 18:24:58.690361,Incenso,15,Frio,Sozinho,673
228,11,2025-09-12 18:28:37.423239,Tabaco,11,Sol,Sozinho,674
362,20,2025-09-12 18:27:42.285902,Incenso,8,Frio,Sozinho,675
490,1,2025-09-12 18:27:24.845086,Tabaco,13,Frio,Sozinho,676
73,11,2025-09-12 18:24:22.206603,Churrasco,15,Frio,Sozinho,677
223,11,2025-09-12 18:24:32.037043,Incenso,13,Frio,Em família,678
18,10,2025-09-12 18:28:44.986932,Incenso,4,Frio,Sozinho,679
368,5,2025-09-12 18:29:01.735890,Incenso,5,Chuva,Sozinho,680
268,6,2025-09-12 18:27:08.392809,Cigarro,10,Normal,Com amigos,681
498,12,2025-09-12 18:27:59.985847,Incenso,16,Vento,Com amigos,682
253,13,2025-09-12 18:24:53.421192,Social,19,Sol,Com amigos,683
203,5,2025-09-12 18:27:48.998051,Social,5,Chuva,Sozinho,684
60,9,2025-09-12 18:26:15.884844,Tabaco,4,Frio,Sozinho,685
330,8,2025-09-12 18:25:21.681883,Incenso,4,Chuva,Com amigos,686
487,5,2025-09-12 18:29:03.157683,Cigarro,7,Frio,Sozinho,687
199,13,2025-09-12 18:26:27.925404,Tabaco,12,Sol,Sozinho,688
366,14,2025-09-12 18:24:14.480760,Social,4,Chuva,Sozinho,689
107,8,2025-09-12 18:28:19.928787,Social,3,Vento,Com amigos,690
298,12,2025-09-12 18:24:59.489257,Social,8,Sol,Sozinho,691
275,1,2025-09-12 18:27:50.973759,Cigarro,12,Vento,Sozinho,692
262,13,2025-09-12 18:23:46.587979,Tabaco,9,Frio,Sozinho,693
101,11,2025-09-12 18:27:42.066676,Churrasco,15,Normal,Com amigos,694
232,1,2025-09-12 18:25:57.856975,Incenso,19,Sol,Sozinho,695
58,2,2025-09-12 18:24:54.350357,Incenso,6,Chuva,Sozinho,696
292,10,2025-09-12 18:29:03.541506,Churrasco,9,Frio,Em família,697
185,15,2025-09-12 18:25:51.108555,Tabaco,10,Frio,Em família,698
432,9,2025-09-12 18:24:07.540999,Tabaco,3,Vento,Sozinho,699
425,6,2025-09-12 18:25:48.429520,Churrasco,9,Sol,No trabalho,700
199,11,2025-09-12 18:24:19.409963,Incenso,15,Frio,Com amigos,701
472,16,2025-09-12 18:27:28.657597,Incenso,12,Chuva,Sozinho,702
55,1,2025-09-12 18:26:05.853504,Churrasco,4,Normal,No trabalho,703
477,1,2025-09-12 18:26:04.684791,Incenso,15,Frio,No trabalho,704
50,2,2025-09-12 18:24:25.937165,Incenso,9,Sol,Com amigos,705
191,3,2025-09-12 18:26:00.520543,Tabaco,3,Vento,Com amigos,706
461,4,2025-09-12 18:23:54.230629,Incenso,11,Sol,No trabalho,707
