id_usuario,nome,genero,idade,faixa_idade,perfil_fumante,marca_isqueiro,cor_isqueiro,tipo_isqueiro,preco_compra,data_compra,data_uso,tempo_posse,contexto_uso,proposito_uso,num_ascendimentos,frequencia_uso,mes_ano,perdeu,dias_ate_perda,data_perda,local_perda,intensidade_uso,categoria_preco,categoria_idade,mes_compra,probabilidade_perda,predicao_perda,acerto_modelo
USER_0092,Usuario_92,M,20,18-25,Esporadico,Cricket,Amarelo,Descartavel,2.94,2025-03-12 22:48:55.783059,2025-03-25 22:48:55.783059,13,Trabalho,Incenso,7,0.54,2025-03,True,3,2025-03-15 22:48:55.783059,Trabalho,0.5384615384615384,Barato,Jovem,3,0.6566496235093994,True,True
USER_0093,Usuario_93,M,64,51+,Pesado,Ronson,Verde,Recarregavel,14.68,2024-12-30 22:48:55.783059,2025-04-05 22:48:55.783059,96,Casa,Vela,276,2.88,2025-04,True,79,2025-03-19 22:48:55.783059,Sala,2.875,Medio,Maduro,12,0.33987027849661355,False,False
USER_0094,Usuario_94,M,22,18-25,Esporadico,Bic,Vermelho,Descartavel,2.75,2025-08-10 22:48:55.783059,2025-08-19 22:48:55.783059,9,Parque,Vela,6,0.67,2025-08,False,0,,N/A,0.6666666666666666,Barato,Jovem,8,0.7585319007697574,True,False
USER_0095,Usuario_95,M,57,51+,Social,Clipper,Verde,Recarregavel,8.97,2025-04-20 22:48:55.783059,2025-05-13 22:48:55.783059,23,Casa,Cigarro,42,1.83,2025-05,True,13,2025-05-03 22:48:55.783059,Casa,1.826086956521739,Medio,Maduro,4,0.4127529501159048,False,False
USER_0096,Usuario_96,M,59,51+,Pesado,Clipper,Vermelho,Recarregavel,7.82,2025-05-09 22:48:55.783059,2025-06-27 22:48:55.783059,49,Parque,Cigarro,163,3.33,2025-06,True,30,2025-06-08 22:48:55.783059,Area_verde,3.326530612244898,Medio,Maduro,5,0.48100408274366324,False,False
USER_0097,Usuario_97,M,35,26-35,Esporadico,Cricket,Verde,Descartavel,1.52,2025-04-28 22:48:55.783059,2025-05-15 22:48:55.783059,17,Trabalho,Vela,15,0.88,2025-05,False,0,,N/A,0.8823529411764706,Barato,Adulto_Jovem,4,0.682094053516071,True,False
USER_0098,Usuario_98,F,36,36-50,Esporadico,Clipper,Dourado,Recarregavel,9.18,2024-11-15 22:48:55.783059,2025-02-06 22:48:55.783059,83,Social,Incenso,82,0.99,2025-02,True,64,2025-01-18 22:48:55.783059,Encontro_amigos,0.9879518072289156,Medio,Adulto,11,0.5102687851880106,True,True
USER_0099,Usuario_99,F,39,36-50,Esporadico,Zippo,Amarelo,Recarregavel,50.74,2025-04-14 22:48:55.783059,2025-07-02 22:48:55.783059,79,Rua,Vela,62,0.78,2025-07,True,33,2025-05-17 22:48:55.783059,Ponto_onibus,0.7848101265822784,Caro,Adulto,4,0.6153552966685133,True,True
USER_0100,Usuario_100,M,32,26-35,Esporadico,Bic,Prata,Descartavel,2.89,2025-04-30 22:48:55.783059,2025-06-02 22:48:55.783059,33,Parque,Vela,37,1.12,2025-06,False,0,,N/A,1.121212121212121,Barato,Adulto_Jovem,4,0.7294698521925889,True,False
USER_0101,Usuario_101,M,49,36-50,Pesado,Clipper,Amarelo,Recarregavel,7.76,2025-03-30 22:48:55.783059,2025-06-23 22:48:55.783059,85,Bar,Incenso,298,3.51,2025-06,False,0,,N/A,3.5058823529411764,Medio,Adulto,3,0.6252332140762316,True,False
USER_0102,Usuario_102,F,23,18-25,Esporadico,Zippo,Branco,Recarregavel,50.32,2024-10-01 22:48:55.783059,2025-04-10 22:48:55.783059,191,Trabalho,Vela,141,0.74,2025-04,False,0,,N/A,0.7382198952879581,Caro,Jovem,10,0.3472777750275814,False,True
USER_0103,Usuario_103,F,44,36-50,Nao_fumante,Bic,Azul,Descartavel,2.18,2024-09-24 22:48:55.783059,2024-12-16 22:48:55.783059,83,Casa,Fogao,24,0.29,2024-12,True,24,2024-10-18 22:48:55.783059,Sala,0.2891566265060241,Barato,Adulto,9,0.48470016510754116,False,False
USER_0104,Usuario_104,F,20,18-25,Moderado,Zippo,Amarelo,Recarregavel,49.73,2025-06-16 22:48:55.783059,2025-11-18 22:48:55.783059,155,Rua,Cigarro,320,2.06,2025-11,True,117,2025-10-11 22:48:55.783059,Ponto_onibus,2.064516129032258,Caro,Jovem,6,0.5252650232986977,True,True
USER_0105,Usuario_105,F,25,18-25,Moderado,Zippo,Dourado,Recarregavel,50.43,2025-08-02 22:48:55.783059,2025-11-21 22:48:55.783059,111,Rua,Tabaco,221,1.99,2025-11,False,0,,N/A,1.990990990990991,Caro,Jovem,8,0.49254221667780534,False,True
USER_0106,Usuario_106,F,58,51+,Pesado,Zippo,Dourado,Recarregavel,49.79,2024-12-01 22:48:55.783059,2025-04-30 22:48:55.783059,150,Trabalho,Cigarro,454,3.03,2025-04,True,97,2025-03-08 22:48:55.783059,Trabalho,3.026666666666667,Caro,Maduro,12,0.2881470262888497,False,False
USER_0107,Usuario_107,M,50,36-50,Esporadico,Bic,Verde,Descartavel,2.16,2024-12-28 22:48:55.783059,2025-03-08 22:48:55.783059,70,Casa,Incenso,60,0.86,2025-03,False,0,,N/A,0.8571428571428571,Barato,Adulto,12,0.4929185295761308,False,True
USER_0108,Usuario_108,M,20,18-25,Esporadico,Clipper,Azul,Recarregavel,7.6,2024-10-27 22:48:55.783059,2025-02-22 22:48:55.783059,118,Trabalho,Vela,98,0.83,2025-02,False,0,,N/A,0.8305084745762712,Medio,Jovem,10,0.54632711505112,True,False
USER_0109,Usuario_109,F,21,18-25,Social,Cricket,Prata,Descartavel,2.29,2025-07-10 22:48:55.783059,2025-09-12 22:48:55.783059,64,Casa,Tabaco,103,1.61,2025-09,True,45,2025-08-24 22:48:55.783059,Cozinha,1.609375,Barato,Jovem,7,0.4257576087656794,False,False
USER_0110,Usuario_110,F,36,36-50,Nao_fumante,Bic,Dourado,Descartavel,3.74,2025-07-22 22:48:55.783059,2025-09-19 22:48:55.783059,59,Casa,Incenso,8,0.14,2025-09,True,56,2025-09-16 22:48:55.783059,Casa,0.13559322033898305,Barato,Adulto,7,0.3482871401265305,False,False
USER_0111,Usuario_111,M,20,18-25,Pesado,Zippo,Verde,Recarregavel,49.64,2025-04-11 22:48:55.783059,2025-08-15 22:48:55.783059,126,Festa,Cigarro,400,3.17,2025-08,False,0,,N/A,3.1746031746031744,Caro,Jovem,4,0.6151055683822152,True,False
USER_0112,Usuario_112,M,21,18-25,Esporadico,Cricket,Vermelho,Descartavel,1.08,2025-03-12 22:48:55.783059,2025-05-06 22:48:55.783059,55,Trabalho,Vela,45,0.82,2025-05,False,0,,N/A,0.8181818181818182,Barato,Jovem,3,0.68900194177795,True,False
USER_0113,Usuario_113,F,53,51+,Social,Bic,Branco,Descartavel,2.57,2025-01-19 22:48:55.783059,2025-02-04 22:48:55.783059,16,Bar,Tabaco,22,1.38,2025-02,False,0,,N/A,1.375,Barato,Maduro,1,0.6091654545916404,True,False
USER_0114,Usuario_114,F,47,36-50,Moderado,Bic,Amarelo,Descartavel,3.03,2025-07-06 22:48:55.783059,2025-09-17 22:48:55.783059,73,Casa,Cigarro,123,1.68,2025-09,False,0,,N/A,1.6849315068493151,Barato,Adulto,7,0.3149627314940276,False,True
USER_0115,Usuario_115,M,42,36-50,Social,Bic,Azul,Descartavel,2.78,2024-10-14 22:48:55.783059,2024-12-23 22:48:55.783059,70,Rua,Incenso,118,1.69,2024-12,True,23,2024-11-06 22:48:55.783059,Calcada,1.6857142857142857,Barato,Adulto,10,0.6380303997819387,True,True
USER_0116,Usuario_116,M,28,26-35,Esporadico,Zippo,Dourado,Recarregavel,50.54,2025-06-09 22:48:55.783059,2025-09-22 22:48:55.783059,105,Casa,Incenso,94,0.9,2025-09,False,0,,N/A,0.8952380952380953,Caro,Adulto_Jovem,6,0.4146722640879891,False,True
USER_0117,Usuario_117,F,37,36-50,Moderado,Clipper,Prata,Recarregavel,8.83,2025-02-28 22:48:55.783059,2025-04-22 22:48:55.783059,53,Trabalho,Vela,118,2.23,2025-04,True,20,2025-03-20 22:48:55.783059,Trabalho,2.2264150943396226,Medio,Adulto,2,0.3222379620043821,False,False
USER_0118,Usuario_118,F,19,18-25,Pesado,Bic,Preto,Descartavel,2.08,2025-01-13 22:48:55.783059,2025-02-21 22:48:55.783059,39,Rua,Cigarro,115,2.95,2025-02,True,20,2025-02-02 22:48:55.783059,Na_rua,2.948717948717949,Barato,Jovem,1,0.6586547973888722,True,True
USER_0119,Usuario_119,F,41,36-50,Social,Bic,Azul,Descartavel,3.28,2025-03-20 22:48:55.783059,2025-05-02 22:48:55.783059,43,Casa,Incenso,63,1.47,2025-05,True,16,2025-04-05 22:48:55.783059,Quarto,1.4651162790697674,Barato,Adulto,3,0.32074739251208445,False,False
USER_0120,Usuario_120,F,25,18-25,Nao_fumante,Bic,Dourado,Descartavel,2.31,2024-09-21 22:48:55.783059,2025-01-14 22:48:55.783059,115,Bar,Camping,28,0.24,2025-01,True,114,2025-01-13 22:48:55.783059,Restaurante,0.24347826086956523,Barato,Jovem,9,0.728312059698584,True,True
USER_0121,Usuario_121,M,43,36-50,Esporadico,Clipper,Vermelho,Recarregavel,7.73,2025-07-15 22:48:55.783059,2025-09-25 22:48:55.783059,72,Trabalho,Vela,62,0.86,2025-09,False,0,,N/A,0.8611111111111112,Medio,Adulto,7,0.5198961503136509,True,False
USER_0122,Usuario_122,F,45,36-50,Moderado,Clipper,Prata,Recarregavel,9.45,2025-03-04 22:48:55.783059,2025-06-05 22:48:55.783059,93,Trabalho,Tabaco,204,2.19,2025-06,False,0,,N/A,2.193548387096774,Medio,Adulto,3,0.27405410498916516,False,True
USER_0123,Usuario_123,M,55,51+,Moderado,Clipper,Amarelo,Recarregavel,9.3,2025-06-22 22:48:55.783059,2025-09-17 22:48:55.783059,87,Rua,Tabaco,191,2.2,2025-09,True,65,2025-08-26 22:48:55.783059,Praca,2.1954022988505746,Medio,Maduro,6,0.575332671429262,True,True
USER_0124,Usuario_124,F,24,18-25,Social,Zippo,Verde,Recarregavel,50.4,2025-07-18 22:48:55.783059,2025-09-20 22:48:55.783059,64,Trabalho,Incenso,88,1.38,2025-09,False,0,,N/A,1.375,Caro,Jovem,7,0.28302048087452675,False,True
USER_0125,Usuario_125,F,26,26-35,Moderado,Ronson,Dourado,Recarregavel,16.19,2025-01-11 22:48:55.783059,2025-07-13 22:48:55.783059,183,Trabalho,Cigarro,338,1.85,2025-07,False,0,,N/A,1.8469945355191257,Caro,Adulto_Jovem,1,0.5004570954954563,True,False
USER_0126,Usuario_126,M,40,36-50,Esporadico,Cricket,Branco,Descartavel,2.04,2024-10-07 22:48:55.783059,2024-11-03 22:48:55.783059,27,Casa,Charuto,21,0.78,2024-11,False,0,,N/A,0.7777777777777778,Barato,Adulto,10,0.5381595420207262,True,False
USER_0127,Usuario_127,M,32,26-35,Moderado,Zippo,Branco,Recarregavel,49.7,2024-11-07 22:48:55.783059,2025-01-02 22:48:55.783059,56,Trabalho,Cigarro,132,2.36,2025-01,False,0,,N/A,2.357142857142857,Caro,Adulto_Jovem,11,0.3839985625327047,False,True
USER_0128,Usuario_128,F,30,26-35,Social,Bic,Branco,Descartavel,2.25,2025-01-02 22:48:55.783059,2025-03-21 22:48:55.783059,78,Casa,Fogao,127,1.63,2025-03,True,56,2025-02-27 22:48:55.783059,Sala,1.6282051282051282,Barato,Adulto_Jovem,1,0.5079213701602214,True,True
USER_0129,Usuario_129,F,21,18-25,Pesado,Cricket,Vermelho,Descartavel,1.09,2024-11-02 22:48:55.783059,2024-11-19 22:48:55.783059,17,Social,Cigarro,53,3.12,2024-11,True,10,2024-11-12 22:48:55.783059,Social,3.1176470588235294,Barato,Jovem,11,0.5981625788617053,True,True
USER_0130,Usuario_130,M,59,51+,Nao_fumante,Zippo,Preto,Recarregavel,50.01,2024-11-23 22:48:55.783059,2025-02-10 22:48:55.783059,79,Trabalho,Cigarro,26,0.33,2025-02,True,69,2025-01-31 22:48:55.783059,Cafeteria,0.3291139240506329,Caro,Maduro,11,0.37620909489376886,False,False
USER_0131,Usuario_131,M,52,51+,Esporadico,Zippo,Verde,Recarregavel,49.69,2025-07-06 22:48:55.783059,2025-12-25 22:48:55.783059,172,Trabalho,Tabaco,128,0.74,2025-12,False,0,,N/A,0.7441860465116279,Caro,Maduro,7,0.3470219066943214,False,True
USER_0132,Usuario_132,M,42,36-50,Nao_fumante,Bic,Verde,Descartavel,3.35,2024-10-28 22:48:55.783059,2024-12-10 22:48:55.783059,43,Casa,Fogao,15,0.35,2024-12,False,0,,N/A,0.3488372093023256,Barato,Adulto,10,0.6298672397345384,True,False
USER_0133,Usuario_133,F,59,51+,Nao_fumante,Cricket,Vermelho,Descartavel,1.17,2025-02-27 22:48:55.783059,2025-03-06 22:48:55.783059,7,Trabalho,Vela,2,0.29,2025-03,False,0,,N/A,0.2857142857142857,Barato,Maduro,2,0.5036048840378714,True,False
USER_0134,Usuario_134,F,22,18-25,Pesado,Clipper,Dourado,Recarregavel,9.26,2024-11-05 22:48:55.783059,2025-01-15 22:48:55.783059,71,Rua,Tabaco,214,3.01,2025-01,False,0,,N/A,3.0140845070422535,Medio,Jovem,11,0.5670562858866287,True,False
USER_0135,Usuario_135,F,55,51+,Social,Cricket,Amarelo,Descartavel,1.67,2025-02-13 22:48:55.783059,2025-04-02 22:48:55.783059,48,Casa,Vela,75,1.56,2025-04,True,16,2025-03-01 22:48:55.783059,Sala,1.5625,Barato,Maduro,2,0.40238808763450296,False,False
USER_0136,Usuario_136,M,33,26-35,Social,Cricket,Dourado,Descartavel,1.77,2025-06-22 22:48:55.783059,2025-09-26 22:48:55.783059,96,Trabalho,Fogao,185,1.93,2025-09,True,30,2025-07-22 22:48:55.783059,Escritorio,1.9270833333333333,Barato,Adulto_Jovem,6,0.6465803371553731,True,True
USER_0137,Usuario_137,F,23,18-25,Moderado,Cricket,Dourado,Descartavel,1.26,2025-06-15 22:48:55.783059,2025-09-03 22:48:55.783059,80,Casa,Cigarro,171,2.14,2025-09,True,66,2025-08-20 22:48:55.783059,Casa,2.1375,Barato,Jovem,6,0.4280654458174035,False,False
USER_0138,Usuario_138,M,19,18-25,Nao_fumante,Clipper,Branco,Recarregavel,9.15,2025-03-25 22:48:55.783059,2025-04-21 22:48:55.783059,27,Casa,Tabaco,13,0.48,2025-04,False,0,,N/A,0.48148148148148145,Medio,Jovem,3,0.5192349320296141,True,False
USER_0139,Usuario_139,M,38,36-50,Pesado,Bic,Branco,Descartavel,2.69,2025-06-19 22:48:55.783059,2025-09-13 22:48:55.783059,86,Casa,Vela,265,3.08,2025-09,False,0,,N/A,3.0813953488372094,Barato,Adulto,6,0.47877679437328774,False,True
USER_0140,Usuario_140,F,18,18-25,Social,Cricket,Verde,Descartavel,1.64,2024-10-11 22:48:55.783059,2024-10-28 22:48:55.783059,17,Casa,Cigarro,23,1.35,2024-10,False,0,,N/A,1.3529411764705883,Barato,Jovem,10,0.46690791312765534,False,True
USER_0141,Usuario_141,F,29,26-35,Nao_fumante,Zippo,Verde,Recarregavel,51.37,2024-10-06 22:48:55.783059,2025-03-30 22:48:55.783059,175,Casa,Cigarro,47,0.27,2025-03,False,0,,N/A,0.26857142857142857,Caro,Adulto_Jovem,10,0.2312474460372122,False,True
USER_0142,Usuario_142,M,36,36-50,Moderado,Clipper,Preto,Recarregavel,8.42,2025-01-24 22:48:55.783059,2025-02-08 22:48:55.783059,15,Rua,Cigarro,34,2.27,2025-02,True,5,2025-01-29 22:48:55.783059,Na_rua,2.2666666666666666,Medio,Adulto,1,0.6324727765377332,True,True
USER_0143,Usuario_143,F,63,51+,Pesado,Clipper,Vermelho,Recarregavel,8.74,2025-06-03 22:48:55.783059,2025-09-18 22:48:55.783059,107,Rua,Cigarro,306,2.86,2025-09,False,0,,N/A,2.8598130841121496,Medio,Maduro,6,0.5189559329107416,True,False
USER_0144,Usuario_144,F,56,51+,Esporadico,Cricket,Prata,Descartavel,1.9,2024-09-23 22:48:55.783059,2024-10-24 22:48:55.783059,31,Trabalho,Fogao,23,0.74,2024-10,True,2,2024-09-25 22:48:55.783059,Trabalho,0.7419354838709677,Barato,Maduro,9,0.6374287179098295,True,True
USER_0145,Usuario_145,M,38,36-50,Pesado,Bic,Preto,Descartavel,3.36,2024-11-20 22:48:55.783059,2024-12-07 22:48:55.783059,17,Casa,Cigarro,69,4.06,2024-12,False,0,,N/A,4.0588235294117645,Barato,Adulto,11,0.4719616262728386,False,True
USER_0146,Usuario_146,F,43,36-50,Pesado,Ronson,Dourado,Recarregavel,15.97,2025-05-06 22:48:55.783059,2025-11-08 22:48:55.783059,186,Social,Fogao,555,2.98,2025-11,False,0,,N/A,2.9838709677419355,Caro,Adulto,5,0.7883282127238729,True,False
USER_0147,Usuario_147,M,58,51+,Social,Zippo,Verde,Recarregavel,50.06,2025-05-16 22:48:55.783059,2025-08-11 22:48:55.783059,87,Bar,Vela,122,1.4,2025-08,True,86,2025-08-10 22:48:55.783059,Mesa_bar,1.4022988505747127,Caro,Maduro,5,0.6007592025583464,True,True
USER_0148,Usuario_148,M,32,26-35,Esporadico,Zippo,Verde,Recarregavel,49.8,2024-12-12 22:48:55.783059,2025-04-21 22:48:55.783059,130,Trabalho,Incenso,80,0.62,2025-04,False,0,,N/A,0.6153846153846154,Caro,Adulto_Jovem,12,0.3730522407381404,False,True
USER_0149,Usuario_149,M,41,36-50,Pesado,Clipper,Dourado,Recarregavel,8.21,2025-05-02 22:48:55.783059,2025-05-17 22:48:55.783059,15,Rua,Cigarro,51,3.4,2025-05,False,0,,N/A,3.4,Medio,Adulto,5,0.6260696382341484,True,False
USER_0150,Usuario_150,F,27,26-35,Pesado,Bic,Vermelho,Descartavel,3.8,2025-01-30 22:48:55.783059,2025-05-18 22:48:55.783059,108,Rua,Cigarro,330,3.06,2025-05,True,78,2025-04-18 22:48:55.783059,Na_rua,3.0555555555555554,Barato,Adulto_Jovem,1,0.6527175338104335,True,True
USER_0151,Usuario_151,M,42,36-50,Social,Bic,Preto,Descartavel,2.64,2025-02-27 22:48:55.783059,2025-03-15 22:48:55.783059,16,Casa,Camping,24,1.5,2025-03,False,0,,N/A,1.5,Barato,Adulto,2,0.5626656020455486,True,False
USER_0152,Usuario_152,F,51,51+,Pesado,Bic,Dourado,Descartavel,3.2,2025-02-16 22:48:55.783059,2025-06-04 22:48:55.783059,108,Bar,Incenso,320,2.96,2025-06,True,85,2025-05-12 22:48:55.783059,Mesa_bar,2.962962962962963,Barato,Maduro,2,0.574056145802003,True,True
USER_0153,Usuario_153,F,63,51+,Pesado,Generico,Preto,Descartavel,2.13,2025-01-13 22:48:55.783059,2025-02-25 22:48:55.783059,43,Trabalho,Tabaco,120,2.79,2025-02,False,0,,N/A,2.7906976744186047,Barato,Maduro,1,0.20359601226931934,False,True
USER_0154,Usuario_154,M,40,36-50,Social,Bic,Amarelo,Descartavel,3.51,2024-10-08 22:48:55.783059,2025-01-12 22:48:55.783059,96,Casa,Incenso,114,1.19,2025-01,False,0,,N/A,1.1875,Barato,Adulto,10,0.35983475389255154,False,True
USER_0155,Usuario_155,M,32,26-35,Social,Cricket,Verde,Descartavel,1.83,2025-03-24 22:48:55.783059,2025-07-03 22:48:55.783059,101,Rua,Incenso,152,1.5,2025-07,False,0,,N/A,1.504950495049505,Barato,Adulto_Jovem,3,0.671396640357878,True,False
USER_0156,Usuario_156,M,42,36-50,Esporadico,Bic,Preto,Descartavel,3.12,2024-11-27 22:48:55.783059,2024-12-02 22:48:55.783059,5,Trabalho,Fogao,6,1.2,2024-12,False,0,,N/A,1.2,Barato,Adulto,11,0.7338779728794055,True,False
USER_0157,Usuario_157,F,58,51+,Moderado,Clipper,Vermelho,Recarregavel,7.51,2024-12-15 22:48:55.783059,2025-02-15 22:48:55.783059,62,Casa,Cigarro,120,1.94,2025-02,False,0,,N/A,1.935483870967742,Medio,Maduro,12,0.26251392972097165,False,True
USER_0158,Usuario_158,M,21,18-25,Moderado,Clipper,Preto,Recarregavel,9.27,2025-05-01 22:48:55.783059,2025-05-31 22:48:55.783059,30,Bar,Cigarro,57,1.9,2025-05,False,0,,N/A,1.9,Medio,Jovem,5,0.6946250363518613,True,False
USER_0159,Usuario_159,F,62,51+,Pesado,Clipper,Vermelho,Recarregavel,8.52,2024-09-19 22:48:55.783059,2024-12-20 22:48:55.783059,92,Bar,Cigarro,251,2.73,2024-12,False,0,,N/A,2.7282608695652173,Medio,Maduro,9,0.5273079779296959,True,False
USER_0160,Usuario_160,F,35,26-35,Social,Bic,Branco,Descartavel,3.0,2025-04-15 22:48:55.783059,2025-05-11 22:48:55.783059,26,Carro,Tabaco,43,1.65,2025-05,False,0,,N/A,1.6538461538461537,Barato,Adulto_Jovem,4,0.40215571817980106,False,True
USER_0161,Usuario_161,M,62,51+,Pesado,Bic,Prata,Descartavel,2.47,2025-08-01 22:48:55.783059,2025-11-26 22:48:55.783059,117,Carro,Incenso,356,3.04,2025-11,False,0,,N/A,3.0427350427350426,Barato,Maduro,8,0.41793657405184126,False,True
USER_0162,Usuario_162,M,23,18-25,Social,Cricket,Branco,Descartavel,2.37,2024-11-02 22:48:55.783059,2025-01-23 22:48:55.783059,82,Festa,Tabaco,131,1.6,2025-01,True,10,2024-11-12 22:48:55.783059,Festa,1.5975609756097562,Barato,Jovem,11,0.6667721247884905,True,True
USER_0163,Usuario_163,M,30,26-35,Esporadico,Clipper,Amarelo,Recarregavel,8.05,2024-11-06 22:48:55.783059,2024-11-29 22:48:55.783059,23,Parque,Fogao,15,0.65,2024-11,True,17,2024-11-23 22:48:55.783059,Parque,0.6521739130434783,Medio,Adulto_Jovem,11,0.7446597070481796,True,True
USER_0164,Usuario_164,F,22,18-25,Esporadico,Clipper,Amarelo,Recarregavel,8.96,2025-01-23 22:48:55.783059,2025-02-20 22:48:55.783059,28,Casa,Incenso,26,0.93,2025-02,True,20,2025-02-12 22:48:55.783059,Sala,0.9285714285714286,Medio,Jovem,1,0.45680296251369085,False,False
USER_0165,Usuario_165,M,53,51+,Pesado,Bic,Preto,Descartavel,2.56,2025-04-24 22:48:55.783059,2025-05-05 22:48:55.783059,11,Parque,Cigarro,28,2.55,2025-05,False,0,,N/A,2.5454545454545454,Barato,Maduro,4,0.5175536092765117,True,False
USER_0166,Usuario_166,F,26,26-35,Social,Bic,Vermelho,Descartavel,3.24,2024-10-07 22:48:55.783059,2024-12-18 22:48:55.783059,72,Casa,Tabaco,102,1.42,2024-12,False,0,,N/A,1.4166666666666667,Barato,Adulto_Jovem,10,0.3516921251503159,False,True
USER_0167,Usuario_167,M,37,36-50,Pesado,Ronson,Verde,Recarregavel,14.6,2025-02-05 22:48:55.783059,2025-05-02 22:48:55.783059,86,Casa,Tabaco,258,3.0,2025-05,True,49,2025-03-26 22:48:55.783059,Cozinha,3.0,Medio,Adulto,2,0.3336066804417588,False,False
USER_0168,Usuario_168,M,42,36-50,Nao_fumante,Generico,Verde,Descartavel,0.73,2025-03-13 22:48:55.783059,2025-05-24 22:48:55.783059,72,Trabalho,Vela,20,0.28,2025-05,False,0,,N/A,0.2777777777777778,Barato,Adulto,3,0.359036401410023,False,True
USER_0169,Usuario_169,M,51,51+,Social,Clipper,Prata,Recarregavel,8.92,2024-10-03 22:48:55.783059,2025-01-13 22:48:55.783059,102,Casa,Cigarro,132,1.29,2025-01,False,0,,N/A,1.2941176470588236,Medio,Maduro,10,0.34922769797782666,False,True
USER_0170,Usuario_170,F,19,18-25,Pesado,Ronson,Branco,Recarregavel,15.8,2024-12-11 22:48:55.783059,2025-03-26 22:48:55.783059,105,Parque,Cigarro,280,2.67,2025-03,True,63,2025-02-12 22:48:55.783059,Parque,2.6666666666666665,Caro,Jovem,12,0.655951681370043,True,True
USER_0171,Usuario_171,F,49,36-50,Moderado,Bic,Prata,Descartavel,3.52,2025-04-18 22:48:55.783059,2025-05-07 22:48:55.783059,19,Rua,Cigarro,46,2.42,2025-05,False,0,,N/A,2.4210526315789473,Barato,Adulto,4,0.5966666135559653,True,False
USER_0172,Usuario_172,F,19,18-25,Pesado,Zippo,Dourado,Recarregavel,50.06,2024-10-28 22:48:55.783059,2024-12-02 22:48:55.783059,35,Rua,Cigarro,101,2.89,2024-12,True,11,2024-11-08 22:48:55.783059,Praca,2.8857142857142857,Caro,Jovem,10,0.5495985311191232,True,True
USER_0173,Usuario_173,F,27,26-35,Pesado,Zippo,Azul,Recarregavel,50.66,2024-12-10 22:48:55.783059,2025-03-21 22:48:55.783059,101,Social,Cigarro,319,3.16,2025-03,True,84,2025-03-04 22:48:55.783059,Social,3.1584158415841586,Caro,Adulto_Jovem,12,0.46896473199315514,False,False
USER_0174,Usuario_174,F,19,18-25,Moderado,Ronson,Branco,Recarregavel,16.29,2024-10-26 22:48:55.783059,2025-05-04 22:48:55.783059,190,Rua,Tabaco,385,2.03,2025-05,False,0,,N/A,2.026315789473684,Caro,Jovem,10,0.7263356598386449,True,False
USER_0175,Usuario_175,M,21,18-25,Esporadico,Generico,Branco,Descartavel,2.26,2024-09-28 22:48:55.783059,2024-10-13 22:48:55.783059,15,Casa,Fogao,14,0.93,2024-10,True,7,2024-10-05 22:48:55.783059,Sala,0.9333333333333333,Barato,Jovem,9,0.6377195181152958,True,True
USER_0176,Usuario_176,M,22,18-25,Social,Clipper,Azul,Recarregavel,9.15,2025-02-17 22:48:55.783059,2025-02-26 22:48:55.783059,9,Casa,Camping,25,2.78,2025-02,True,9,2025-02-26 22:48:55.783059,Cozinha,2.7777777777777777,Medio,Jovem,2,0.6026403276301022,True,True
USER_0177,Usuario_177,F,64,51+,Social,Bic,Dourado,Descartavel,2.99,2025-01-25 22:48:55.783059,2025-04-15 22:48:55.783059,80,Trabalho,Fogao,115,1.44,2025-04,True,35,2025-03-01 22:48:55.783059,Trabalho,1.4375,Barato,Maduro,1,0.4645063573751809,False,False
USER_0178,Usuario_178,M,64,51+,Moderado,Clipper,Prata,Recarregavel,8.74,2025-02-13 22:48:55.783059,2025-03-06 22:48:55.783059,21,Festa,Tabaco,49,2.33,2025-03,True,16,2025-03-01 22:48:55.783059,Festa,2.3333333333333335,Medio,Maduro,2,0.5066040134248614,True,True
USER_0179,Usuario_179,F,52,51+,Social,Bic,Prata,Descartavel,2.33,2025-02-11 22:48:55.783059,2025-02-16 22:48:55.783059,5,Casa,Incenso,7,1.4,2025-02,False,0,,N/A,1.4,Barato,Maduro,2,0.32965627684650756,False,True
USER_0180,Usuario_180,F,34,26-35,Esporadico,Cricket,Verde,Descartavel,2.8,2025-01-09 22:48:55.783059,2025-04-20 22:48:55.783059,101,Casa,Vela,93,0.92,2025-04,True,14,2025-01-23 22:48:55.783059,Sala,0.9207920792079208,Barato,Adulto_Jovem,1,0.5231270888651983,True,True
USER_0181,Usuario_181,M,25,18-25,Pesado,Zippo,Prata,Recarregavel,49.72,2024-12-09 22:48:55.783059,2025-04-30 22:48:55.783059,142,Social,Cigarro,461,3.25,2025-04,False,0,,N/A,3.2464788732394365,Caro,Jovem,12,0.6152238244692744,True,False
