id_usuario,nome,genero,idade,faixa_idade,perfil_fumante,marca_isqueiro,cor_isqueiro,tipo_isqueiro,preco_compra,data_compra,data_uso,tempo_posse,contexto_uso,proposito_uso,num_ascendimentos,frequencia_uso,mes_ano,perdeu,dias_ate_perda,data_perda,local_perda
USER_0118,Usuario_118,F,19,18-25,Pesado,Bic,Preto,Descartavel,2.08,2025-01-13 22:48:55.783059,2025-02-21 22:48:55.783059,39,Rua,Cigarro,115,2.95,2025-02,True,20,2025-02-02 22:48:55.783059,Na_rua
USER_0119,Usuario_119,F,41,36-50,Social,Bic,Azul,Descartavel,3.28,2025-03-20 22:48:55.783059,2025-05-02 22:48:55.783059,43,Casa,Incenso,63,1.47,2025-05,True,16,2025-04-05 22:48:55.783059,Quarto
USER_0120,Usuario_120,F,25,18-25,Nao_fumante,Bic,Dourado,Descartavel,2.31,2024-09-21 22:48:55.783059,2025-01-14 22:48:55.783059,115,Bar,Camping,28,0.24,2025-01,True,114,2025-01-13 22:48:55.783059,Restaurante
USER_0121,Usuario_121,M,43,36-50,Esporadico,Clipper,Vermelho,Recarregavel,7.73,2025-07-15 22:48:55.783059,2025-09-25 22:48:55.783059,72,Trabalho,Vela,62,0.86,2025-09,False,0,,N/A
USER_0122,Usuario_122,F,45,36-50,Moderado,Clipper,Prata,Recarregavel,9.45,2025-03-04 22:48:55.783059,2025-06-05 22:48:55.783059,93,Trabalho,Tabaco,204,2.19,2025-06,False,0,,N/A
USER_0123,Usuario_123,M,55,51+,Moderado,Clipper,Amarelo,Recarregavel,9.3,2025-06-22 22:48:55.783059,2025-09-17 22:48:55.783059,87,Rua,Tabaco,191,2.2,2025-09,True,65,2025-08-26 22:48:55.783059,Praca
USER_0124,Usuario_124,F,24,18-25,Social,Zippo,Verde,Recarregavel,50.4,2025-07-18 22:48:55.783059,2025-09-20 22:48:55.783059,64,Trabalho,Incenso,88,1.38,2025-09,False,0,,N/A
USER_0125,Usuario_125,F,26,26-35,Moderado,Ronson,Dourado,Recarregavel,16.19,2025-01-11 22:48:55.783059,2025-07-13 22:48:55.783059,183,Trabalho,Cigarro,338,1.85,2025-07,False,0,,N/A
USER_0126,Usuario_126,M,40,36-50,Esporadico,Cricket,Branco,Descartavel,2.04,2024-10-07 22:48:55.783059,2024-11-03 22:48:55.783059,27,Casa,Charuto,21,0.78,2024-11,False,0,,N/A
USER_0127,Usuario_127,M,32,26-35,Moderado,Zippo,Branco,Recarregavel,49.7,2024-11-07 22:48:55.783059,2025-01-02 22:48:55.783059,56,Trabalho,Cigarro,132,2.36,2025-01,False,0,,N/A
USER_0128,Usuario_128,F,30,26-35,Social,Bic,Branco,Descartavel,2.25,2025-01-02 22:48:55.783059,2025-03-21 22:48:55.783059,78,Casa,Fogao,127,1.63,2025-03,True,56,2025-02-27 22:48:55.783059,Sala
USER_0129,Usuario_129,F,21,18-25,Pesado,Cricket,Vermelho,Descartavel,1.09,2024-11-02 22:48:55.783059,2024-11-19 22:48:55.783059,17,Social,Cigarro,53,3.12,2024-11,True,10,2024-11-12 22:48:55.783059,Social
USER_0130,Usuario_130,M,59,51+,Nao_fumante,Zippo,Preto,Recarregavel,50.01,2024-11-23 22:48:55.783059,2025-02-10 22:48:55.783059,79,Trabalho,Cigarro,26,0.33,2025-02,True,69,2025-01-31 22:48:55.783059,Cafeteria
USER_0131,Usuario_131,M,52,51+,Esporadico,Zippo,Verde,Recarregavel,49.69,2025-07-06 22:48:55.783059,2025-12-25 22:48:55.783059,172,Trabalho,Tabaco,128,0.74,2025-12,False,0,,N/A
USER_0132,Usuario_132,M,42,36-50,Nao_fumante,Bic,Verde,Descartavel,3.35,2024-10-28 22:48:55.783059,2024-12-10 22:48:55.783059,43,Casa,Fogao,15,0.35,2024-12,False,0,,N/A
USER_0133,Usuario_133,F,59,51+,Nao_fumante,Cricket,Vermelho,Descartavel,1.17,2025-02-27 22:48:55.783059,2025-03-06 22:48:55.783059,7,Trabalho,Vela,2,0.29,2025-03,False,0,,N/A
USER_0134,Usuario_134,F,22,18-25,Pesado,Clipper,Dourado,Recarregavel,9.26,2024-11-05 22:48:55.783059,2025-01-15 22:48:55.783059,71,Rua,Tabaco,214,3.01,2025-01,False,0,,N/A
USER_0135,Usuario_135,F,55,51+,Social,Cricket,Amarelo,Descartavel,1.67,2025-02-13 22:48:55.783059,2025-04-02 22:48:55.783059,48,Casa,Vela,75,1.56,2025-04,True,16,2025-03-01 22:48:55.783059,Sala
USER_0136,Usuario_136,M,33,26-35,Social,Cricket,Dourado,Descartavel,1.77,2025-06-22 22:48:55.783059,2025-09-26 22:48:55.783059,96,Trabalho,Fogao,185,1.93,2025-09,True,30,2025-07-22 22:48:55.783059,Escritorio
USER_0137,Usuario_137,F,23,18-25,Moderado,Cricket,Dourado,Descartavel,1.26,2025-06-15 22:48:55.783059,2025-09-03 22:48:55.783059,80,Casa,Cigarro,171,2.14,2025-09,True,66,2025-08-20 22:48:55.783059,Casa
USER_0138,Usuario_138,M,19,18-25,Nao_fumante,Clipper,Branco,Recarregavel,9.15,2025-03-25 22:48:55.783059,2025-04-21 22:48:55.783059,27,Casa,Tabaco,13,0.48,2025-04,False,0,,N/A
USER_0139,Usuario_139,M,38,36-50,Pesado,Bic,Branco,Descartavel,2.69,2025-06-19 22:48:55.783059,2025-09-13 22:48:55.783059,86,Casa,Vela,265,3.08,2025-09,False,0,,N/A
USER_0140,Usuario_140,F,18,18-25,Social,Cricket,Verde,Descartavel,1.64,2024-10-11 22:48:55.783059,2024-10-28 22:48:55.783059,17,Casa,Cigarro,23,1.35,2024-10,False,0,,N/A
USER_0141,Usuario_141,F,29,26-35,Nao_fumante,Zippo,Verde,Recarregavel,51.37,2024-10-06 22:48:55.783059,2025-03-30 22:48:55.783059,175,Casa,Cigarro,47,0.27,2025-03,False,0,,N/A
USER_0142,Usuario_142,M,36,36-50,Moderado,Clipper,Preto,Recarregavel,8.42,2025-01-24 22:48:55.783059,2025-02-08 22:48:55.783059,15,Rua,Cigarro,34,2.27,2025-02,True,5,2025-01-29 22:48:55.783059,Na_rua
USER_0143,Usuario_143,F,63,51+,Pesado,Clipper,Vermelho,Recarregavel,8.74,2025-06-03 22:48:55.783059,2025-09-18 22:48:55.783059,107,Rua,Cigarro,306,2.86,2025-09,False,0,,N/A
USER_0144,Usuario_144,F,56,51+,Esporadico,Cricket,Prata,Descartavel,1.9,2024-09-23 22:48:55.783059,2024-10-24 22:48:55.783059,31,Trabalho,Fogao,23,0.74,2024-10,True,2,2024-09-25 22:48:55.783059,Trabalho
USER_0145,Usuario_145,M,38,36-50,Pesado,Bic,Preto,Descartavel,3.36,2024-11-20 22:48:55.783059,2024-12-07 22:48:55.783059,17,Casa,Cigarro,69,4.06,2024-12,False,0,,N/A
USER_0146,Usuario_146,F,43,36-50,Pesado,Ronson,Dourado,Recarregavel,15.97,2025-05-06 22:48:55.783059,2025-11-08 22:48:55.783059,186,Social,Fogao,555,2.98,2025-11,False,0,,N/A
USER_0147,Usuario_147,M,58,51+,Social,Zippo,Verde,Recarregavel,50.06,2025-05-16 22:48:55.783059,2025-08-11 22:48:55.783059,87,Bar,Vela,122,1.4,2025-08,True,86,2025-08-10 22:48:55.783059,Mesa_bar
USER_0148,Usuario_148,M,32,26-35,Esporadico,Zippo,Verde,Recarregavel,49.8,2024-12-12 22:48:55.783059,2025-04-21 22:48:55.783059,130,Trabalho,Incenso,80,0.62,2025-04,False,0,,N/A
USER_0149,Usuario_149,M,41,36-50,Pesado,Clipper,Dourado,Recarregavel,8.21,2025-05-02 22:48:55.783059,2025-05-17 22:48:55.783059,15,Rua,Cigarro,51,3.4,2025-05,False,0,,N/A
USER_0150,Usuario_150,F,27,26-35,Pesado,Bic,Vermelho,Descartavel,3.8,2025-01-30 22:48:55.783059,2025-05-18 22:48:55.783059,108,Rua,Cigarro,330,3.06,2025-05,True,78,2025-04-18 22:48:55.783059,Na_rua
USER_0151,Usuario_151,M,42,36-50,Social,Bic,Preto,Descartavel,2.64,2025-02-27 22:48:55.783059,2025-03-15 22:48:55.783059,16,Casa,Camping,24,1.5,2025-03,False,0,,N/A
USER_0152,Usuario_152,F,51,51+,Pesado,Bic,Dourado,Descartavel,3.2,2025-02-16 22:48:55.783059,2025-06-04 22:48:55.783059,108,Bar,Incenso,320,2.96,2025-06,True,85,2025-05-12 22:48:55.783059,Mesa_bar
USER_0153,Usuario_153,F,63,51+,Pesado,Generico,Preto,Descartavel,2.13,2025-01-13 22:48:55.783059,2025-02-25 22:48:55.783059,43,Trabalho,Tabaco,120,2.79,2025-02,False,0,,N/A
USER_0154,Usuario_154,M,40,36-50,Social,Bic,Amarelo,Descartavel,3.51,2024-10-08 22:48:55.783059,2025-01-12 22:48:55.783059,96,Casa,Incenso,114,1.19,2025-01,False,0,,N/A
USER_0155,Usuario_155,M,32,26-35,Social,Cricket,Verde,Descartavel,1.83,2025-03-24 22:48:55.783059,2025-07-03 22:48:55.783059,101,Rua,Incenso,152,1.5,2025-07,False,0,,N/A
USER_0156,Usuario_156,M,42,36-50,Esporadico,Bic,Preto,Descartavel,3.12,2024-11-27 22:48:55.783059,2024-12-02 22:48:55.783059,5,Trabalho,Fogao,6,1.2,2024-12,False,0,,N/A
USER_0157,Usuario_157,F,58,51+,Moderado,Clipper,Vermelho,Recarregavel,7.51,2024-12-15 22:48:55.783059,2025-02-15 22:48:55.783059,62,Casa,Cigarro,120,1.94,2025-02,False,0,,N/A
USER_0158,Usuario_158,M,21,18-25,Moderado,Clipper,Preto,Recarregavel,9.27,2025-05-01 22:48:55.783059,2025-05-31 22:48:55.783059,30,Bar,Cigarro,57,1.9,2025-05,False,0,,N/A
USER_0159,Usuario_159,F,62,51+,Pesado,Clipper,Vermelho,Recarregavel,8.52,2024-09-19 22:48:55.783059,2024-12-20 22:48:55.783059,92,Bar,Cigarro,251,2.73,2024-12,False,0,,N/A
USER_0160,Usuario_160,F,35,26-35,Social,Bic,Branco,Descartavel,3.0,2025-04-15 22:48:55.783059,2025-05-11 22:48:55.783059,26,Carro,Tabaco,43,1.65,2025-05,False,0,,N/A
USER_0161,Usuario_161,M,62,51+,Pesado,Bic,Prata,Descartavel,2.47,2025-08-01 22:48:55.783059,2025-11-26 22:48:55.783059,117,Carro,Incenso,356,3.04,2025-11,False,0,,N/A
USER_0162,Usuario_162,M,23,18-25,Social,Cricket,Branco,Descartavel,2.37,2024-11-02 22:48:55.783059,2025-01-23 22:48:55.783059,82,Festa,Tabaco,131,1.6,2025-01,True,10,2024-11-12 22:48:55.783059,Festa
USER_0163,Usuario_163,M,30,26-35,Esporadico,Clipper,Amarelo,Recarregavel,8.05,2024-11-06 22:48:55.783059,2024-11-29 22:48:55.783059,23,Parque,Fogao,15,0.65,2024-11,True,17,2024-11-23 22:48:55.783059,Parque
USER_0164,Usuario_164,F,22,18-25,Esporadico,Clipper,Amarelo,Recarregavel,8.96,2025-01-23 22:48:55.783059,2025-02-20 22:48:55.783059,28,Casa,Incenso,26,0.93,2025-02,True,20,2025-02-12 22:48:55.783059,Sala
USER_0165,Usuario_165,M,53,51+,Pesado,Bic,Preto,Descartavel,2.56,2025-04-24 22:48:55.783059,2025-05-05 22:48:55.783059,11,Parque,Cigarro,28,2.55,2025-05,False,0,,N/A
USER_0166,Usuario_166,F,26,26-35,Social,Bic,Vermelho,Descartavel,3.24,2024-10-07 22:48:55.783059,2024-12-18 22:48:55.783059,72,Casa,Tabaco,102,1.42,2024-12,False,0,,N/A
USER_0167,Usuario_167,M,37,36-50,Pesado,Ronson,Verde,Recarregavel,14.6,2025-02-05 22:48:55.783059,2025-05-02 22:48:55.783059,86,Casa,Tabaco,258,3.0,2025-05,True,49,2025-03-26 22:48:55.783059,Cozinha
USER_0168,Usuario_168,M,42,36-50,Nao_fumante,Generico,Verde,Descartavel,0.73,2025-03-13 22:48:55.783059,2025-05-24 22:48:55.783059,72,Trabalho,Vela,20,0.28,2025-05,False,0,,N/A
USER_0169,Usuario_169,M,51,51+,Social,Clipper,Prata,Recarregavel,8.92,2024-10-03 22:48:55.783059,2025-01-13 22:48:55.783059,102,Casa,Cigarro,132,1.29,2025-01,False,0,,N/A
USER_0170,Usuario_170,F,19,18-25,Pesado,Ronson,Branco,Recarregavel,15.8,2024-12-11 22:48:55.783059,2025-03-26 22:48:55.783059,105,Parque,Cigarro,280,2.67,2025-03,True,63,2025-02-12 22:48:55.783059,Parque
USER_0171,Usuario_171,F,49,36-50,Moderado,Bic,Prata,Descartavel,3.52,2025-04-18 22:48:55.783059,2025-05-07 22:48:55.783059,19,Rua,Cigarro,46,2.42,2025-05,False,0,,N/A
USER_0172,Usuario_172,F,19,18-25,Pesado,Zippo,Dourado,Recarregavel,50.06,2024-10-28 22:48:55.783059,2024-12-02 22:48:55.783059,35,Rua,Cigarro,101,2.89,2024-12,True,11,2024-11-08 22:48:55.783059,Praca
USER_0173,Usuario_173,F,27,26-35,Pesado,Zippo,Azul,Recarregavel,50.66,2024-12-10 22:48:55.783059,2025-03-21 22:48:55.783059,101,Social,Cigarro,319,3.16,2025-03,True,84,2025-03-04 22:48:55.783059,Social
USER_0174,Usuario_174,F,19,18-25,Moderado,Ronson,Branco,Recarregavel,16.29,2024-10-26 22:48:55.783059,2025-05-04 22:48:55.783059,190,Rua,Tabaco,385,2.03,2025-05,False,0,,N/A
USER_0175,Usuario_175,M,21,18-25,Esporadico,Generico,Branco,Descartavel,2.26,2024-09-28 22:48:55.783059,2024-10-13 22:48:55.783059,15,Casa,Fogao,14,0.93,2024-10,True,7,2024-10-05 22:48:55.783059,Sala
USER_0176,Usuario_176,M,22,18-25,Social,Clipper,Azul,Recarregavel,9.15,2025-02-17 22:48:55.783059,2025-02-26 22:48:55.783059,9,Casa,Camping,25,2.78,2025-02,True,9,2025-02-26 22:48:55.783059,Cozinha
USER_0177,Usuario_177,F,64,51+,Social,Bic,Dourado,Descartavel,2.99,2025-01-25 22:48:55.783059,2025-04-15 22:48:55.783059,80,Trabalho,Fogao,115,1.44,2025-04,True,35,2025-03-01 22:48:55.783059,Trabalho
USER_0178,Usuario_178,M,64,51+,Moderado,Clipper,Prata,Recarregavel,8.74,2025-02-13 22:48:55.783059,2025-03-06 22:48:55.783059,21,Festa,Tabaco,49,2.33,2025-03,True,16,2025-03-01 22:48:55.783059,Festa
USER_0179,Usuario_179,F,52,51+,Social,Bic,Prata,Descartavel,2.33,2025-02-11 22:48:55.783059,2025-02-16 22:48:55.783059,5,Casa,Incenso,7,1.4,2025-02,False,0,,N/A
USER_0180,Usuario_180,F,34,26-35,Esporadico,Cricket,Verde,Descartavel,2.8,2025-01-09 22:48:55.783059,2025-04-20 22:48:55.783059,101,Casa,Vela,93,0.92,2025-04,True,14,2025-01-23 22:48:55.783059,Sala
USER_0181,Usuario_181,M,25,18-25,Pesado,Zippo,Prata,Recarregavel,49.72,2024-12-09 22:48:55.783059,2025-04-30 22:48:55.783059,142,Social,Cigarro,461,3.25,2025-04,False,0,,N/A
USER_0182,Usuario_182,F,36,36-50,Esporadico,Bic,Prata,Descartavel,3.24,2024-11-28 22:48:55.783059,2024-12-21 22:48:55.783059,23,Trabalho,Vela,24,1.04,2024-12,True,9,2024-12-07 22:48:55.783059,Escritorio
USER_0183,Usuario_183,F,42,36-50,Esporadico,Bic,Azul,Descartavel,2.6,2025-04-26 22:48:55.783059,2025-06-10 22:48:55.783059,45,Rua,Fogao,43,0.96,2025-06,True,16,2025-05-12 22:48:55.783059,Na_rua
USER_0184,Usuario_184,F,47,36-50,Social,Bic,Amarelo,Descartavel,3.71,2025-05-29 22:48:55.783059,2025-06-23 22:48:55.783059,25,Casa,Camping,39,1.56,2025-06,False,0,,N/A
USER_0185,Usuario_185,M,51,51+,Esporadico,Clipper,Verde,Recarregavel,8.89,2024-12-01 22:48:55.783059,2025-01-20 22:48:55.783059,50,Parque,Vela,45,0.9,2025-01,False,0,,N/A
USER_0186,Usuario_186,M,55,51+,Social,Cricket,Vermelho,Descartavel,2.35,2024-10-14 22:48:55.783059,2024-10-22 22:48:55.783059,8,Trabalho,Charuto,11,1.38,2024-10,False,0,,N/A
USER_0187,Usuario_187,M,58,51+,Social,Clipper,Amarelo,Recarregavel,9.28,2025-04-14 22:48:55.783059,2025-05-05 22:48:55.783059,21,Casa,Vela,40,1.9,2025-05,False,0,,N/A
USER_0188,Usuario_188,M,57,51+,Social,Zippo,Vermelho,Recarregavel,49.91,2025-02-04 22:48:55.783059,2025-04-23 22:48:55.783059,78,Casa,Fogao,88,1.13,2025-04,False,0,,N/A
USER_0189,Usuario_189,F,59,51+,Moderado,Ronson,Azul,Recarregavel,16.13,2025-07-18 22:48:55.783059,2025-09-26 22:48:55.783059,70,Social,Cigarro,152,2.17,2025-09,True,64,2025-09-20 22:48:55.783059,Reuniao
USER_0190,Usuario_190,F,36,36-50,Social,Ronson,Verde,Recarregavel,15.29,2025-01-02 22:48:55.783059,2025-02-19 22:48:55.783059,48,Trabalho,Incenso,70,1.46,2025-02,True,45,2025-02-16 22:48:55.783059,Trabalho
USER_0191,Usuario_191,M,45,36-50,Esporadico,Bic,Branco,Descartavel,2.0,2025-02-21 22:48:55.783059,2025-06-14 22:48:55.783059,113,Parque,Tabaco,101,0.89,2025-06,False,0,,N/A
USER_0192,Usuario_192,M,53,51+,Moderado,Bic,Vermelho,Descartavel,3.1,2025-01-07 22:48:55.783059,2025-04-18 22:48:55.783059,101,Bar,Cigarro,198,1.96,2025-04,False,0,,N/A
USER_0193,Usuario_193,F,19,18-25,Esporadico,Clipper,Amarelo,Recarregavel,8.77,2025-01-12 22:48:55.783059,2025-03-30 22:48:55.783059,77,Trabalho,Cigarro,64,0.83,2025-03,False,0,,N/A
USER_0194,Usuario_194,F,20,18-25,Social,Bic,Azul,Descartavel,3.39,2025-06-11 22:48:55.783059,2025-07-20 22:48:55.783059,39,Casa,Camping,57,1.46,2025-07,False,0,,N/A
USER_0195,Usuario_195,M,48,36-50,Social,Cricket,Amarelo,Descartavel,2.69,2025-01-01 22:48:55.783059,2025-01-23 22:48:55.783059,22,Rua,Fogao,31,1.41,2025-01,True,12,2025-01-13 22:48:55.783059,Ponto_onibus
USER_0196,Usuario_196,F,20,18-25,Social,Clipper,Azul,Recarregavel,8.36,2024-11-30 22:48:55.783059,2025-01-21 22:48:55.783059,52,Casa,Incenso,79,1.52,2025-01,True,1,2024-12-01 22:48:55.783059,Casa
USER_0197,Usuario_197,M,37,36-50,Moderado,Clipper,Preto,Recarregavel,8.77,2025-01-20 22:48:55.783059,2025-02-04 22:48:55.783059,15,Bar,Cigarro,27,1.8,2025-02,True,12,2025-02-01 22:48:55.783059,Restaurante
USER_0198,Usuario_198,M,48,36-50,Social,Bic,Verde,Descartavel,2.46,2024-11-22 22:48:55.783059,2025-02-09 22:48:55.783059,79,Casa,Camping,105,1.33,2025-02,True,51,2025-01-12 22:48:55.783059,Quarto
USER_0199,Usuario_199,F,32,26-35,Social,Bic,Preto,Descartavel,2.23,2025-03-05 22:48:55.783059,2025-06-18 22:48:55.783059,105,Carro,Vela,156,1.49,2025-06,True,59,2025-05-03 22:48:55.783059,Estacionamento
USER_0200,Usuario_200,F,34,26-35,Moderado,Bic,Vermelho,Descartavel,3.96,2025-07-18 22:48:55.783059,2025-08-04 22:48:55.783059,17,Parque,Cigarro,35,2.06,2025-08,True,13,2025-07-31 22:48:55.783059,Area_verde
USER_0201,Usuario_201,F,38,36-50,Moderado,Bic,Vermelho,Descartavel,3.66,2025-08-06 22:48:55.783059,2025-12-03 22:48:55.783059,119,Carro,Cigarro,221,1.86,2025-12,False,0,,N/A
USER_0202,Usuario_202,F,34,26-35,Esporadico,Bic,Amarelo,Descartavel,3.14,2025-05-24 22:48:55.783059,2025-06-16 22:48:55.783059,23,Casa,Vela,14,0.61,2025-06,False,0,,N/A
USER_0203,Usuario_203,M,44,36-50,Nao_fumante,Cricket,Verde,Descartavel,1.92,2025-05-20 22:48:55.783059,2025-06-14 22:48:55.783059,25,Festa,Camping,5,0.2,2025-06,True,12,2025-06-01 22:48:55.783059,Churrasco
USER_0204,Usuario_204,F,49,36-50,Social,Bic,Vermelho,Descartavel,2.57,2025-04-20 22:48:55.783059,2025-05-17 22:48:55.783059,27,Casa,Incenso,38,1.41,2025-05,False,0,,N/A
USER_0205,Usuario_205,F,44,36-50,Social,Cricket,Prata,Descartavel,2.18,2025-02-26 22:48:55.783059,2025-04-19 22:48:55.783059,52,Casa,Tabaco,73,1.4,2025-04,True,47,2025-04-14 22:48:55.783059,Quarto
USER_0206,Usuario_206,M,48,36-50,Esporadico,Cricket,Amarelo,Descartavel,2.38,2025-03-06 22:48:55.783059,2025-05-16 22:48:55.783059,71,Casa,Vela,61,0.86,2025-05,False,0,,N/A
USER_0207,Usuario_207,F,52,51+,Moderado,Generico,Prata,Descartavel,2.48,2025-06-07 22:48:55.783059,2025-07-07 22:48:55.783059,30,Casa,Tabaco,68,2.27,2025-07,False,0,,N/A
USER_0208,Usuario_208,M,32,26-35,Pesado,Cricket,Verde,Descartavel,2.64,2025-04-05 22:48:55.783059,2025-04-10 22:48:55.783059,5,Casa,Cigarro,20,4.0,2025-04,True,4,2025-04-09 22:48:55.783059,Quarto
USER_0209,Usuario_209,M,55,51+,Moderado,Clipper,Amarelo,Recarregavel,9.12,2025-03-08 22:48:55.783059,2025-06-16 22:48:55.783059,100,Casa,Cigarro,201,2.01,2025-06,False,0,,N/A
USER_0210,Usuario_210,F,55,51+,Pesado,Bic,Verde,Descartavel,3.33,2025-07-03 22:48:55.783059,2025-08-15 22:48:55.783059,43,Casa,Cigarro,126,2.93,2025-08,True,39,2025-08-11 22:48:55.783059,Casa
USER_0211,Usuario_211,M,18,18-25,Social,Bic,Verde,Descartavel,3.21,2024-11-08 22:48:55.783059,2024-12-01 22:48:55.783059,23,Parque,Vela,37,1.61,2024-12,True,10,2024-11-18 22:48:55.783059,Praca
USER_0212,Usuario_212,F,37,36-50,Social,Bic,Vermelho,Descartavel,2.47,2024-11-08 22:48:55.783059,2024-12-06 22:48:55.783059,28,Casa,Camping,38,1.36,2024-12,False,0,,N/A
USER_0213,Usuario_213,F,48,36-50,Moderado,Bic,Preto,Descartavel,3.44,2025-04-08 22:48:55.783059,2025-05-31 22:48:55.783059,53,Trabalho,Cigarro,100,1.89,2025-05,True,38,2025-05-16 22:48:55.783059,Escritorio
USER_0214,Usuario_214,M,41,36-50,Esporadico,Bic,Verde,Descartavel,3.88,2025-08-02 22:48:55.783059,2025-09-04 22:48:55.783059,33,Casa,Incenso,36,1.09,2025-09,False,0,,N/A
USER_0215,Usuario_215,F,53,51+,Nao_fumante,Ronson,Branco,Recarregavel,16.32,2025-01-06 22:48:55.783059,2025-04-01 22:48:55.783059,85,Trabalho,Vela,39,0.46,2025-04,True,55,2025-03-02 22:48:55.783059,Trabalho
USER_0216,Usuario_216,M,40,36-50,Moderado,Ronson,Verde,Recarregavel,16.43,2024-09-27 22:48:55.783059,2024-11-12 22:48:55.783059,46,Bar,Charuto,85,1.85,2024-11,True,39,2024-11-05 22:48:55.783059,Mesa_bar
USER_0217,Usuario_217,F,58,51+,Social,Bic,Dourado,Descartavel,2.74,2025-05-10 22:48:55.783059,2025-08-27 22:48:55.783059,109,Parque,Tabaco,160,1.47,2025-08,False,0,,N/A
USER_0218,Usuario_218,M,39,36-50,Moderado,Clipper,Verde,Recarregavel,7.57,2025-04-20 22:48:55.783059,2025-05-02 22:48:55.783059,12,Rua,Tabaco,26,2.17,2025-05,True,8,2025-04-28 22:48:55.783059,Ponto_onibus
USER_0219,Usuario_219,F,18,18-25,Esporadico,Bic,Branco,Descartavel,3.33,2024-11-04 22:48:55.783059,2025-01-01 22:48:55.783059,58,Bar,Cigarro,47,0.81,2025-01,True,24,2024-11-28 22:48:55.783059,Restaurante
USER_0220,Usuario_220,F,34,26-35,Pesado,Zippo,Azul,Recarregavel,50.97,2024-12-27 22:48:55.783059,2025-02-11 22:48:55.783059,46,Bar,Vela,156,3.39,2025-02,True,26,2025-01-22 22:48:55.783059,Restaurante
USER_0221,Usuario_221,M,37,36-50,Social,Bic,Azul,Descartavel,3.04,2025-03-21 22:48:55.783059,2025-06-09 22:48:55.783059,80,Trabalho,Fogao,105,1.31,2025-06,True,6,2025-03-27 22:48:55.783059,Cafeteria
USER_0222,Usuario_222,F,49,36-50,Moderado,Cricket,Preto,Descartavel,1.45,2025-07-26 22:48:55.783059,2025-08-11 22:48:55.783059,16,Social,Tabaco,39,2.44,2025-08,False,0,,N/A
USER_0223,Usuario_223,F,62,51+,Moderado,Bic,Branco,Descartavel,3.42,2025-02-20 22:48:55.783059,2025-06-02 22:48:55.783059,102,Casa,Tabaco,208,2.04,2025-06,False,0,,N/A
USER_0224,Usuario_224,F,26,26-35,Moderado,Clipper,Vermelho,Recarregavel,8.59,2025-02-06 22:48:55.783059,2025-03-14 22:48:55.783059,36,Rua,Cigarro,57,1.58,2025-03,True,26,2025-03-04 22:48:55.783059,Na_rua
USER_0225,Usuario_225,F,62,51+,Moderado,Generico,Dourado,Descartavel,1.77,2025-08-03 22:48:55.783059,2025-09-25 22:48:55.783059,53,Bar,Cigarro,128,2.42,2025-09,True,46,2025-09-18 22:48:55.783059,Restaurante
USER_0226,Usuario_226,F,22,18-25,Social,Bic,Dourado,Descartavel,2.27,2025-04-30 22:48:55.783059,2025-05-19 22:48:55.783059,19,Festa,Incenso,26,1.37,2025-05,False,0,,N/A
USER_0227,Usuario_227,F,35,26-35,Social,Bic,Prata,Descartavel,2.09,2024-09-22 22:48:55.783059,2024-12-28 22:48:55.783059,97,Trabalho,Cigarro,145,1.49,2024-12,False,0,,N/A
USER_0228,Usuario_228,F,28,26-35,Moderado,Clipper,Azul,Recarregavel,7.89,2025-05-26 22:48:55.783059,2025-07-17 22:48:55.783059,52,Trabalho,Cigarro,101,1.94,2025-07,False,0,,N/A
USER_0229,Usuario_229,F,36,36-50,Moderado,Bic,Preto,Descartavel,3.96,2025-06-03 22:48:55.783059,2025-09-23 22:48:55.783059,112,Parque,Cigarro,225,2.01,2025-09,False,0,,N/A
USER_0230,Usuario_230,F,53,51+,Moderado,Clipper,Prata,Recarregavel,9.06,2024-12-09 22:48:55.783059,2025-03-11 22:48:55.783059,92,Bar,Tabaco,195,2.12,2025-03,False,0,,N/A
USER_0231,Usuario_231,F,45,36-50,Moderado,Clipper,Dourado,Recarregavel,9.12,2025-08-04 22:48:55.783059,2025-10-02 22:48:55.783059,59,Rua,Cigarro,126,2.14,2025-10,False,0,,N/A
USER_0232,Usuario_232,M,62,51+,Pesado,Bic,Dourado,Descartavel,3.98,2024-10-20 22:48:55.783059,2025-02-16 22:48:55.783059,119,Trabalho,Tabaco,357,3.0,2025-02,True,94,2025-01-22 22:48:55.783059,Cafeteria
USER_0233,Usuario_233,M,56,51+,Social,Zippo,Preto,Recarregavel,51.48,2025-03-16 22:48:55.783059,2025-07-14 22:48:55.783059,120,Social,Fogao,177,1.48,2025-07,False,0,,N/A
USER_0234,Usuario_234,M,27,26-35,Esporadico,Cricket,Verde,Descartavel,1.07,2025-06-21 22:48:55.783059,2025-10-01 22:48:55.783059,102,Casa,Incenso,86,0.84,2025-10,False,0,,N/A
USER_0235,Usuario_235,M,52,51+,Moderado,Cricket,Verde,Descartavel,1.71,2025-07-16 22:48:55.783059,2025-09-29 22:48:55.783059,75,Parque,Tabaco,164,2.19,2025-09,False,0,,N/A
USER_0236,Usuario_236,F,62,51+,Social,Bic,Branco,Descartavel,3.19,2024-11-01 22:48:55.783059,2024-12-03 22:48:55.783059,32,Casa,Fogao,51,1.59,2024-12,False,0,,N/A
